time,participant,order,app_suna,non_suna,app_ono,non_ono,utterance
0:07:07,participant08,2,1,0,1,0,何が嫌なん
0:07:08,participant08,2,0,0,1,0,これアンパンまんは？アンパンマン
0:07:12,participant08,2,0,0,0,0,そこ乗せんの
0:07:22,participant08,2,0,0,0,0,パチパチパチ
0:07:34,participant08,2,0,0,0,0,ボールコロコロしてよ
0:07:47,participant08,2,0,0,0,0,よーいしょ
0:07:48,participant08,2,0,0,0,0,よいしょ
0:07:51,participant08,2,0,0,0,0,はあ！
0:07:52,participant08,2,0,0,0,0,あーあー
0:08:00,participant08,2,0,0,0,0,ああ
0:08:03,participant08,2,0,0,0,0,うん、どうしたん
0:08:08,participant08,2,0,0,0,0,よいしょ
0:08:12,participant08,2,0,0,0,0,なになに
0:08:18,participant08,2,0,0,0,0,何なに
0:08:20,participant08,2,0,0,0,0,おっ
0:08:21,participant08,2,0,0,0,0,よいしょ
0:08:23,participant08,2,1,0,1,0,これは？
0:08:23,participant08,2,0,0,0,0,あっ
0:08:24,participant08,2,0,0,0,0,これだれ？
0:08:25,participant08,2,0,0,0,0,ばいきんまん
0:08:28,participant08,2,0,0,0,0,あっ、しょくぱんまん
0:08:31,participant08,2,0,0,0,0,うん
0:08:32,participant08,2,0,0,0,0,よいしょ
0:08:33,participant08,2,0,0,0,0,これするか？
0:08:35,participant08,2,0,0,0,0,はい
0:08:36,participant08,2,0,0,0,0,あ、アンパンマン
0:08:39,participant08,2,0,0,0,0,いないいない？
0:08:41,participant08,2,0,0,0,0,ばあ
0:08:43,participant08,2,0,0,0,0,いないない？
0:08:45,participant08,2,0,0,0,0,ばあ
0:08:50,participant08,2,0,0,0,0,ばあ
0:08:53,participant08,2,0,0,0,0,ばあ
0:08:55,participant08,2,0,0,0,0,いないいない？
0:08:56,participant08,2,0,0,0,0,ばあ
0:08:58,participant08,2,0,0,0,0,いないいないばあ
0:09:00,participant08,2,0,0,0,0,ぱちぱち
0:09:01,participant08,2,0,0,0,0,これは？
0:09:02,participant08,2,0,0,0,0,あれ、出てこうへん
0:09:03,participant08,2,0,0,0,0,あれ
0:09:04,participant08,2,0,0,0,0,あ、あ
0:09:09,participant08,2,1,0,1,0,いやなん
0:09:09,participant08,2,0,0,0,0,はい、ばいばーい
0:09:12,participant08,2,0,0,0,0,ちょっとこれ、メロンパンナちゃ
0:09:14,participant08,2,0,0,0,0,これメロンパンナちゃんばいばいできひん
0:09:16,participant08,2,0,0,0,0,ばいばーい
0:09:18,participant08,2,0,0,0,0,からん(?)
0:09:20,participant08,2,0,0,0,0,ばあ？
0:09:22,participant08,2,0,0,0,0,そう、メロンパンナちゃんはちょっとバイバイできひん
0:09:25,participant08,2,0,0,0,0,ばあ
0:09:27,participant08,2,0,0,0,0,ぱちぱちなん
0:09:34,participant08,2,0,0,0,0,うん、カタカタカタカタ
0:09:52,participant08,2,0,0,0,0,なになに
0:09:57,participant08,2,0,0,0,0,かたかたかたかたカタカタ
0:10:00,participant08,2,0,0,0,0,かた
0:00:01,participant10,0,0,0,0,0,てんとうむしさん
0:00:03,participant10,0,0,0,0,0,ああ？
0:00:04,participant10,0,0,0,0,0,ああ？
0:00:08,participant10,0,0,0,0,0,こうしておいで(?)
0:00:09,participant10,0,0,0,0,0,こちょこちょこちょこちょ
0:00:10,participant10,0,0,0,0,0,こちょこちょ
0:00:13,participant10,0,0,0,0,0,こちょこちょこちょこちょこちょこちょ
0:00:16,participant10,0,0,0,0,0,ええ
0:00:17,participant10,0,0,0,0,0,ほいすねー(?)
0:00:18,participant10,0,0,0,0,0,こちょこちょこちょこちょこちょ
0:00:22,participant10,0,0,0,0,0,あ！
0:00:28,participant10,0,0,0,0,0,ん？こちょこちょ
0:00:30,participant10,0,1,0,0,0,ボールする？
0:00:33,participant10,0,0,0,0,0,こちょこちょ
0:00:38,participant10,0,0,0,0,0,何すんの
0:00:43,participant10,0,0,0,0,0,どれしゅるの？
0:00:49,participant10,0,0,0,0,0,よっ
0:00:50,participant10,0,0,0,0,0,アンパンマンアンパンマン
0:00:53,participant10,0,0,0,0,0,何かなこれ
0:00:55,participant10,0,0,0,0,0,これ何かな？
0:00:56,participant10,0,0,0,0,0,あっ
0:00:59,participant10,0,0,0,0,0,おうち(?)できたで
0:01:05,participant10,0,0,0,0,0,ぽち
0:01:06,participant10,0,0,0,0,0,これ押してここ
0:01:07,participant10,0,0,0,0,0,はい
0:01:08,participant10,0,0,0,0,0,よいしょ
0:01:26,participant10,0,0,0,0,0,わー
0:01:27,participant10,0,0,0,0,0,これは？これこれ
0:01:33,participant10,0,0,0,0,0,あっ
0:01:35,participant10,0,0,0,0,0,バイキンマン
0:01:38,participant10,0,0,0,0,0,バイキンマンでてきたよ
0:01:42,participant10,0,0,0,0,0,え
0:01:44,participant10,0,0,0,0,0,ぽーーー
0:01:48,participant10,0,0,0,0,0,ぽーーー
0:01:52,participant10,0,0,0,0,0,ここ？
0:01:54,participant10,0,0,0,0,0,うん
0:01:56,participant10,0,0,0,0,0,うん
0:01:57,participant10,0,0,0,1,0,真剣やな
0:01:59,participant10,0,0,0,0,0,こちょこちょー
0:02:00,participant10,0,0,0,0,0,おお
0:02:03,participant10,0,0,0,0,0,よいしょ
0:02:04,participant10,0,0,0,0,0,わあっ
0:02:10,participant10,0,0,0,1,0,いいの？
0:02:11,participant10,0,1,0,1,0,これは？これおうちゃん
0:02:12,participant10,0,0,0,0,0,ころころころころころころ
0:02:23,participant10,0,0,0,0,0,ころっころころ
0:02:25,participant10,0,0,0,0,0,ほん
0:02:28,participant10,0,0,0,0,0,ころころ
0:02:29,participant10,0,0,0,0,0,ころころころ
0:02:32,participant10,0,0,0,0,0,うーーーーん
0:02:36,participant10,0,0,0,0,0,いっぱいやなこれ、すごいいっぱい
0:02:38,participant10,0,0,0,0,0,これほいっ
0:02:45,participant10,0,0,0,0,0,ん？ん？
0:02:48,participant10,0,0,0,1,0,それいらんかったん
0:03:01,participant10,0,0,0,0,0,コロコロコロコロコロ
0:03:07,participant10,0,0,0,0,0,ね
0:03:09,participant10,0,0,0,0,0,車
0:03:10,participant10,0,0,0,0,0,え？
0:03:11,participant10,0,0,0,0,0,なん、おうちゃん
0:03:13,participant10,0,1,0,0,0,車やったん
0:03:14,participant10,0,0,1,0,0,あれ？お母さん
0:03:16,participant10,0,0,1,0,0,お母さんなんかした
0:03:18,participant10,0,0,0,0,0,あ、そうそう
0:03:19,participant10,0,0,0,0,0,そうそうそうそう
0:03:21,participant10,0,0,0,0,0,ほーー
0:03:22,participant10,0,0,0,0,0,おっ上手上手
0:03:24,participant10,0,0,0,0,0,ぱちぱちぱちぱち
0:03:28,participant10,0,0,0,0,0,ん？
0:03:29,participant10,0,0,0,0,0,これこっち置いて？ここに
0:03:32,participant10,0,0,0,0,0,よいしょ
0:03:34,participant10,0,0,0,0,0,ふあーー
0:03:39,participant10,0,0,0,0,0,眼鏡ずれてくる
0:03:42,participant10,0,0,0,0,0,ころーんころーんころーん
0:03:46,participant10,0,0,0,0,0,いひ
0:03:47,participant10,0,0,0,0,0,はい
0:03:49,participant10,0,0,0,0,0,おうちゃんも置いてよここ
0:03:50,participant10,0,0,0,0,0,はい
0:03:53,participant10,0,0,0,0,0,ころーんころーんころーん
0:03:57,participant10,0,0,0,0,0,はい、どうぞ
0:03:59,participant10,0,0,0,0,0,どうぞ
0:04:00,participant10,0,0,0,0,0,おおーんブーンなブーン
0:04:03,participant10,0,0,0,0,0,ブーン
0:04:04,participant10,0,0,0,0,0,はい、どうぞ
0:04:06,participant10,0,0,0,0,0,ブーン
0:04:10,participant10,0,0,0,0,0,これ、ブーンここ
0:04:11,participant10,0,0,0,0,0,ここ置くよ？
0:04:12,participant10,0,0,0,0,0,ブーン
0:04:13,participant10,0,0,0,0,0,ころーんころーん
0:04:15,participant10,0,0,0,0,0,わ、到着
0:04:17,participant10,0,0,0,0,0,パチパチパチパチパチパチ
0:04:22,participant10,0,0,0,0,0,ブーブーブーブー
0:04:25,participant10,0,0,0,0,0,ブーブーブーブー
0:04:26,participant10,0,0,0,0,0,ブーーーーン
0:04:28,participant10,0,0,0,0,0,おーこちょこちょ
0:04:29,participant10,0,0,0,1,0,あ、こっちをやるの(?)
0:04:31,participant10,0,0,0,0,0,うん
0:04:34,participant10,0,1,0,1,0,これ気になるの？
0:04:35,participant10,0,0,0,0,0,ドキーンちゃん
0:04:36,participant10,0,0,0,0,0,はっドキンちゃん
0:04:38,participant10,0,0,0,0,0,パチッ
0:04:40,participant10,0,0,0,0,0,コロコロコロ
0:04:41,participant10,0,0,0,0,0,おちん(?)
0:04:42,participant10,0,0,0,0,0,ブーンブーン
0:04:45,participant10,0,0,0,0,0,ブーンブーン
0:04:47,participant10,0,0,0,0,0,ブンブンブンブン
0:04:55,participant10,0,0,0,0,0,面白いな
0:04:59,participant10,0,0,0,0,0,おうちゃん
0:05:01,participant10,0,0,0,0,0,次何しゅんの？
0:05:01,participant10,0,0,0,0,0,なんかおんで？
0:05:03,participant10,0,0,0,0,0,なんかおんで、ほら
0:05:04,participant10,0,0,0,0,0,キリンさんおんで
0:05:06,participant10,0,0,0,0,0,キリンさん
0:05:07,participant10,0,0,0,0,0,キリンさんだよ
0:05:09,participant10,0,0,0,0,0,カプカプカプ
0:05:11,participant10,0,0,0,0,0,カプカプカプ
0:05:13,participant10,0,0,0,0,0,カプカプカプ
0:05:15,participant10,0,0,0,0,0,ちょっく
0:05:18,participant10,0,0,0,0,0,キリンさんだよ
0:05:20,participant10,0,0,0,1,0,入らんかったん(?)
0:05:22,participant10,0,0,0,1,0,車は？
0:05:23,participant10,0,0,0,0,0,車、ブーブー
0:05:24,participant10,0,0,0,0,0,ブーブーブーブー
0:05:26,participant10,0,0,0,0,0,ブークククー
0:05:28,participant10,0,0,0,0,0,シャカシャカシャカシャカシャカシャカシャカ
0:05:31,participant10,0,0,0,0,0,シャカシャカシャカシャカ
0:05:33,participant10,0,1,0,1,0,あっち気になんの
0:05:34,participant10,0,0,0,0,1,あ、あれは？
0:05:35,participant10,0,0,0,0,1,アンパンマンのおもちゃあるよ
0:05:39,participant10,0,0,0,0,0,ババーン
0:05:45,participant10,0,0,0,0,0,カチ
0:05:48,participant10,0,0,0,0,0,い？
0:05:49,participant10,0,0,0,0,0,はい
0:05:50,participant10,0,0,0,0,0,シャカシャカシャカシャカ
0:05:52,participant10,0,0,0,0,0,シャカシャカシャカシャカシャカシャカシャカシャカ
0:05:56,participant10,0,0,0,0,0,シャカシャカシャカシャカ
0:05:58,participant10,0,1,0,0,1,やだわ～
0:05:59,participant10,0,1,0,0,1,やめて～？
0:06:02,participant10,0,0,0,0,0,ん？ほらほら
0:06:04,participant10,0,0,0,0,0,ほら、走ってるよ
0:06:05,participant10,0,0,0,0,0,あ、キリンさんも
0:06:07,participant10,0,0,0,0,1,忙しいな
0:06:09,participant10,0,0,0,0,0,どれする？
0:06:14,participant10,0,0,0,0,0,うん
0:06:19,participant10,0,0,0,0,0,よっ
0:06:23,participant10,0,0,0,0,0,ばいきん(?)
0:06:25,participant10,0,0,0,0,0,い？
0:06:25,participant10,0,0,0,0,0,ばいきんまん
0:06:27,participant10,0,0,0,0,0,いないなーい
0:06:29,participant10,0,0,0,0,0,ばあ！
0:06:31,participant10,0,0,0,0,0,え？
0:06:33,participant10,0,0,0,0,0,うん
0:06:34,participant10,0,0,0,0,0,へへい
0:06:36,participant10,0,0,0,0,0,いないなーい
0:06:37,participant10,0,0,0,0,0,ばあ！
0:06:40,participant10,0,0,0,0,0,うばあ
0:06:42,participant10,0,0,0,0,0,ばあ
0:06:43,participant10,0,0,0,0,0,ばあ
0:06:44,participant10,0,0,0,0,0,ばあ
0:06:46,participant10,0,0,0,0,0,パかパカパカパカ
0:06:53,participant10,0,0,0,0,0,へい
0:07:02,participant10,0,0,0,0,0,よいしょ
0:07:08,participant10,0,0,0,0,0,くるくるくるガシャン
0:07:12,participant10,0,0,0,0,0,いないなーい
0:07:14,participant10,0,0,0,0,0,ばあ！
0:07:17,participant10,0,0,0,0,0,いー？
0:07:22,participant10,0,0,0,0,0,ばあ
0:07:23,participant10,0,0,0,0,0,ばあ
0:07:25,participant10,0,0,0,0,0,ばあ
0:07:26,participant10,0,0,0,0,0,ばあ
0:07:28,participant10,0,0,0,0,0,うわ～～
0:07:32,participant10,0,0,0,1,0,面白い？
0:07:33,participant10,0,0,0,1,0,面白かったん？
0:07:34,participant10,0,0,0,1,0,もっかいする？
0:07:35,participant10,0,1,0,1,0,もっかいな
0:07:39,participant10,0,0,0,0,0,よいしょ
0:07:40,participant10,0,0,0,0,0,よいしょ
0:07:43,participant10,0,0,0,0,0,うんこれはできそうやな
0:07:44,participant10,0,0,0,0,0,でも固いな
0:07:46,participant10,0,0,0,0,0,ばいきんまん
0:07:48,participant10,0,0,0,0,0,ぷはあ
0:07:51,participant10,0,0,0,0,0,ぷあ
0:07:54,participant10,0,0,0,0,0,ばあ
0:07:58,participant10,0,0,0,0,0,ばあ
0:08:01,participant10,0,0,0,0,0,ん？
0:08:02,participant10,0,0,0,0,0,うん
0:08:12,participant10,0,0,0,0,0,うん、くるくるくる
0:08:14,participant10,0,0,0,0,0,くるくるくるくる
0:08:15,participant10,0,0,0,0,0,うわあ
0:08:18,participant10,0,0,0,0,0,うん
0:08:20,participant10,0,0,0,0,0,わあ
0:08:28,participant10,0,0,0,0,0,ないなーい
0:08:29,participant10,0,0,0,0,0,ばあ
0:08:30,participant10,0,0,0,0,0,いないなーいばあ
0:08:34,participant10,0,0,0,0,0,いないなーい
0:08:36,participant10,0,0,0,0,0,よいしょ
0:08:40,participant10,0,0,0,0,0,よいしょ
0:08:46,participant10,0,0,0,0,0,しょくぱんまん
0:08:48,participant10,0,0,0,0,0,しょくぱんまん
0:08:51,participant10,0,0,0,0,0,いないなーい
0:08:52,participant10,0,0,0,0,0,ばいきんまん
0:08:57,participant10,0,0,0,0,0,わ、食パンマン
0:08:59,participant10,0,0,0,0,0,しょくぱんまんいたね
0:09:05,participant10,0,0,0,0,0,いないなーい
0:09:07,participant10,0,0,0,0,0,メロンパンナちゃん
0:09:16,participant10,0,0,0,0,0,あ！食パンマン
0:09:17,participant10,0,1,0,1,0,食パンマン好きなん？
0:09:19,participant10,0,0,0,0,0,くるくるくるくる
0:09:22,participant10,0,0,0,0,0,しょくぱんまん
0:09:24,participant10,0,0,0,0,0,いないなーい
0:09:26,participant10,0,0,0,0,0,いないないいないなーい
0:09:29,participant10,0,0,0,0,0,わ！
0:09:33,participant10,0,0,0,0,0,アンパンマン
0:09:34,participant10,0,0,0,0,0,アンパンマン
0:09:38,participant10,0,0,0,0,0,いないなーい
0:09:39,participant10,0,0,0,0,0,ばあ！
0:09:40,participant10,0,0,0,0,0,わあ
0:09:41,participant10,0,0,0,0,0,バイキンマンは
0:09:44,participant10,0,0,0,0,0,それアンパンマン
0:09:46,participant10,0,0,0,0,0,うん
0:09:47,participant10,0,0,0,0,0,うんうんあい
0:09:53,participant10,0,0,0,0,0,何するの？
0:09:54,participant10,0,0,0,0,0,あ！
0:09:54,participant10,0,0,0,0,1,おうちゃんバッタンあんでバッタン
0:00:00,participant10,2,1,0,1,0,それ好きやなあ
0:00:05,participant10,2,0,0,0,0,うん、これ鍵かかってるやん
0:00:12,participant10,2,0,0,0,0,ちゅちゅちゅちゅ
0:00:20,participant10,2,0,0,0,0,わーやな
0:00:24,participant10,2,0,0,0,0,キリンちゃんバー
0:00:29,participant10,2,0,0,0,0,ん～～
0:00:33,participant10,2,0,0,0,0,うん
0:00:33,participant10,2,0,0,0,0,お、上手上手
0:00:34,participant10,2,0,0,0,0,パチパチぱちぱちパチぱちぱち
0:00:38,participant10,2,0,0,0,0,うぃーーん
0:00:39,participant10,2,0,0,0,0,ウィーン
0:00:41,participant10,2,0,0,0,0,うぃーん
0:00:45,participant10,2,0,0,0,0,あい
0:00:48,participant10,2,0,0,0,0,てんてん
0:00:49,participant10,2,0,0,0,0,てんてん
0:00:52,participant10,2,0,0,0,0,ああ
0:00:52,participant10,2,0,0,0,0,うん
0:00:55,participant10,2,0,0,0,0,いーいーいーいー
0:01:15,participant10,2,0,0,0,0,よいしょ
0:01:17,participant10,2,0,0,0,0,どん
0:01:25,participant10,2,0,0,0,0,コロコロコロコロ
0:01:28,participant10,2,0,0,0,0,ん？
0:01:30,participant10,2,0,0,0,0,ん？
0:01:31,participant10,2,0,0,0,0,おーおーちゃんほら
0:01:32,participant10,2,0,0,1,0,まん丸ぽっとんして
0:01:33,participant10,2,0,0,0,0,まん丸ぽっとん
0:01:35,participant10,2,0,0,0,0,ぽっとんして
0:01:36,participant10,2,0,0,0,0,ぽーっとん！
0:01:38,participant10,2,0,0,0,0,わ！
0:01:39,participant10,2,0,0,0,0,ぱちぱち
0:01:42,participant10,2,0,0,0,0,ぽっとんできたけど
0:01:43,participant10,2,0,0,0,0,これは？ほら
0:01:45,participant10,2,0,0,0,0,これもあんぱんまんやな
0:01:48,participant10,2,0,0,0,0,あくかな
0:01:49,participant10,2,0,0,0,0,これ開いたよ？
0:01:56,participant10,2,0,0,0,0,かしゃん
0:01:59,participant10,2,0,0,0,0,四角
0:01:59,participant10,2,0,0,0,0,しーかーく
0:02:02,participant10,2,0,0,0,0,ぽとん！
0:02:03,participant10,2,0,0,0,0,ちゃふんちょんちょん
0:02:06,participant10,2,0,0,0,0,まんまるでてこんくなっちゃった
0:02:09,participant10,2,0,0,0,0,あ
0:02:10,participant10,2,0,0,0,0,しまったな
0:02:12,participant10,2,0,0,0,0,わ、そうそう四角
0:02:14,participant10,2,0,0,0,0,ええそこかな
0:02:16,participant10,2,0,0,0,0,これここやわおーちゃん
0:02:25,participant10,2,0,0,0,0,わあ
0:02:26,participant10,2,0,0,0,0,そういう
0:02:28,participant10,2,0,0,0,0,うんうんうん
0:02:29,participant10,2,0,0,0,0,おいし？
0:02:30,participant10,2,0,0,0,0,こっちおいで
0:02:35,participant10,2,0,0,0,0,うん
0:02:37,participant10,2,0,0,0,0,くるくるくる
0:02:49,participant10,2,0,0,0,0,おーー
0:02:51,participant10,2,0,0,0,0,しゅーーー
0:02:53,participant10,2,0,0,0,0,とん
0:02:53,participant10,2,0,0,0,0,かちっ
0:02:55,participant10,2,0,0,0,0,かちっ
0:03:17,participant10,2,0,0,0,0,ええ？
0:03:18,participant10,2,0,0,0,0,りんだ(?)
0:03:25,participant10,2,0,0,0,0,このころころこちょこちょパチパチ
0:03:34,participant10,2,0,0,0,0,お～～
0:03:36,participant10,2,0,0,0,0,ころん
0:03:48,participant10,2,0,0,0,0,よーんこっちこっちこっちこっち
0:03:52,participant10,2,0,0,0,0,おいせえ
0:03:52,participant10,2,0,0,0,0,こっちこっちして
0:03:54,participant10,2,0,0,0,0,こっちこっちこっちこっちこっち
0:03:58,participant10,2,0,0,0,0,こっちこっちこっちこっち
0:04:00,participant10,2,0,0,0,0,こっちこっちこっちこっち
0:04:02,participant10,2,0,0,0,0,いくよん
0:04:05,participant10,2,0,0,1,0,おーくるくるしてんの
0:04:07,participant10,2,0,0,0,0,くるくるくるくる
0:04:08,participant10,2,0,0,0,0,くるくるくるくる
0:04:11,participant10,2,0,0,0,0,くるくるくる
0:04:12,participant10,2,0,0,0,0,こっちこっちこっちこっち
0:04:31,participant10,2,0,0,0,0,うん
0:04:43,participant10,2,0,0,0,0,うん
0:04:44,participant10,2,0,0,0,0,こっちこっち
0:04:45,participant10,2,0,0,0,0,うん
0:04:49,participant10,2,0,0,0,0,これアンパンマンやアンパンマン
0:04:50,participant10,2,0,0,0,0,いないなーいばあ！
0:04:54,participant10,2,0,0,0,0,え
0:04:59,participant10,2,0,0,0,0,カチャカチャ
0:05:02,participant10,2,0,0,0,0,カチャカチャカチャカチャ
0:05:05,participant10,2,0,0,0,0,カチャカチャカチャ
0:05:10,participant10,2,0,0,0,0,へんそう
0:05:11,participant10,2,0,0,0,0,ごにょごにょほりほりほり
0:05:13,participant10,2,0,0,0,0,カチャカチャ
0:05:14,participant10,2,0,0,0,0,ありゃ
0:05:15,participant10,2,0,0,0,0,ごめんごめん
0:05:16,participant10,2,0,0,1,0,やりたかった？
0:05:22,participant10,2,0,0,0,0,がっちゃん
0:05:24,participant10,2,0,0,0,0,ん？
0:05:25,participant10,2,0,0,0,0,ん～
0:05:26,participant10,2,0,0,0,0,ぷしゅ～ぷしゅ～ぷしゅ～
0:05:30,participant10,2,0,0,0,0,なんのかお
0:05:32,participant10,2,0,0,0,0,おっ、ふ～
0:05:33,participant10,2,0,0,0,0,ぼとん
0:05:34,participant10,2,0,0,0,0,ふ～ぼとん
0:05:38,participant10,2,0,0,0,0,ひゅ～～ぼっとん
0:05:39,participant10,2,0,0,0,0,ぼとん
0:05:43,participant10,2,0,0,0,0,う～
0:05:43,participant10,2,0,0,0,0,う～
0:05:45,participant10,2,0,0,0,0,ぼとん
0:05:46,participant10,2,0,0,0,0,ふ～ぼとん
0:05:47,participant10,2,0,0,0,0,あ、上手上手
0:05:48,participant10,2,0,0,0,0,パチパチパチ
0:05:49,participant10,2,0,0,0,0,ぼとん
0:05:51,participant10,2,0,0,0,0,ふ～～
0:05:54,participant10,2,0,0,0,0,ぼとん
0:05:55,participant10,2,0,0,0,0,ふ～～
0:05:59,participant10,2,0,0,1,0,えい、うん、めっちゃさむかみたいな
0:06:02,participant10,2,0,0,0,0,ひゅ～～ぼとんぼとん
0:06:04,participant10,2,0,0,0,0,わ！
0:06:06,participant10,2,0,0,0,0,ちっちゃいな、それ
0:06:06,participant10,2,0,0,0,0,ひゅーひゅーぼとん
0:06:10,participant10,2,0,0,0,0,ふう、できた
0:06:11,participant10,2,0,0,0,0,全部できたよ
0:06:13,participant10,2,0,0,0,0,んとう、また戻ってきた
0:06:16,participant10,2,0,0,0,0,ちょーーーーーーーーー
0:06:20,participant10,2,0,0,0,0,ぼとん
0:06:27,participant10,2,0,0,0,0,わ
0:06:30,participant10,2,0,0,0,0,わー
0:06:31,participant10,2,0,0,0,0,ぼとん
0:06:36,participant10,2,0,0,0,0,アンパンマン
0:06:39,participant10,2,0,0,0,0,なあ、おかまいな
0:06:46,participant10,2,0,0,0,0,ちょーーー
0:06:49,participant10,2,0,0,0,0,しゃかしゃか
0:06:50,participant10,2,0,0,0,0,ぶーんぶーんやな
0:06:52,participant10,2,0,0,0,0,ぶーん
0:06:55,participant10,2,0,0,0,0,ん？
0:06:58,participant10,2,0,0,0,0,ぶーん
0:07:02,participant10,2,0,0,0,0,ぶーん
0:07:04,participant10,2,0,0,0,0,うわあ、ああ
0:07:05,participant10,2,0,0,0,0,ぼとーん
0:07:10,participant10,2,0,0,0,0,ぶーーん
0:07:13,participant10,2,0,0,0,0,とぅる(?)
0:07:14,participant10,2,0,0,0,0,あ、できてきてき
0:07:15,participant10,2,0,0,0,0,あ、できた？
0:07:16,participant10,2,0,0,0,0,できたよー
0:07:19,participant10,2,0,0,0,0,どぅるどぅるどぅるどぅる
0:07:21,participant10,2,0,0,0,0,どぅるどぅるどぅるどぅるどぅる
0:07:23,participant10,2,0,0,0,0,ちゅくちゅくちゅくちゅく
0:07:26,participant10,2,0,0,0,0,え？
0:07:27,participant10,2,0,0,0,0,ちゅくちゅくちゅくちゅく
0:07:29,participant10,2,0,0,0,0,ちゅるちゅるちゅるちゅるちゅる
0:07:31,participant10,2,0,0,0,0,はい、ブーブー
0:07:33,participant10,2,0,0,0,0,はい、ブーブー
0:07:34,participant10,2,1,0,1,0,気になる
0:07:37,participant10,2,0,1,0,1,おうちゃんボールする？ボール
0:07:38,participant10,2,0,0,0,0,あたんたんたんたんたん
0:07:40,participant10,2,0,0,0,0,あ
0:07:43,participant10,2,0,0,0,0,ばいきんまん？
0:07:45,participant10,2,0,0,0,0,あ
0:07:46,participant10,2,0,0,0,0,ばあ
0:07:47,participant10,2,0,0,0,0,ばあ
0:07:49,participant10,2,0,0,0,0,いないなーい
0:07:51,participant10,2,0,0,0,0,ばあ
0:07:54,participant10,2,0,0,0,0,ん？
0:07:55,participant10,2,0,0,0,0,うん
0:08:00,participant10,2,0,0,0,0,ころころころころ
0:08:02,participant10,2,0,0,0,0,ころころころころ
0:08:03,participant10,2,0,0,0,0,ころころころころばーん
0:08:06,participant10,2,0,0,0,0,アンパンマンをばあー
0:08:10,participant10,2,0,0,0,0,うわー
0:08:18,participant10,2,0,0,0,0,いなくなっちゃったね
0:08:20,participant10,2,0,0,0,0,そうそうそうごちょごちょごちょして
0:08:22,participant10,2,0,0,0,0,ごちょごちょごちょごちょ
0:08:24,participant10,2,0,0,0,0,あ、開いたで
0:08:25,participant10,2,0,0,0,0,あ、アンパンマン来たで
0:08:29,participant10,2,0,0,0,0,ほい
0:08:29,participant10,2,0,0,0,0,えい
0:08:33,participant10,2,0,0,0,0,えい
0:08:36,participant10,2,0,0,0,0,ころころ
0:08:37,participant10,2,0,0,0,0,ううっ
0:08:42,participant10,2,0,0,0,0,いーよいしょ
0:08:45,participant10,2,0,0,0,0,うん
0:08:46,participant10,2,0,0,0,0,ねえだーん
0:08:48,participant10,2,0,0,0,0,そうそう
0:08:49,participant10,2,0,0,0,0,だーん
0:08:52,participant10,2,0,0,0,0,はい、だーん
0:08:53,participant10,2,0,0,0,0,はい、だーん
0:08:55,participant10,2,0,0,0,0,はいっ
0:08:56,participant10,2,0,0,0,0,ほう
0:08:56,participant10,2,0,0,0,0,はいっはいっはい
0:08:59,participant10,2,0,0,0,0,いんいん
0:09:02,participant10,2,0,0,0,0,わしゃあおお、どこいく
0:09:04,participant10,2,0,0,0,0,どくいくん
0:09:04,participant10,2,0,0,0,0,はい、はい、ストップ
0:09:05,participant10,2,0,0,0,0,はい、ストップ～
0:09:08,participant10,2,1,0,1,0,おおし、おうちゃんぼーるぽんぽんしよっか
0:09:11,participant10,2,0,0,0,0,ぽんぽんぽんぽんぽーん
0:09:17,participant10,2,0,0,0,0,お～～～
0:09:22,participant10,2,0,0,0,0,ぽんぽんぽん
0:09:24,participant10,2,0,0,0,0,おっ
0:09:25,participant10,2,0,0,0,0,え、テントウムシ
0:09:29,participant10,2,0,0,0,0,ぽんぽん
0:09:30,participant10,2,0,0,0,0,こちょこちょこちょ
0:09:32,participant10,2,0,0,0,0,こちょこちょ
0:09:35,participant10,2,0,0,0,0,こちょこちょ
0:09:37,participant10,2,0,0,0,0,こちょこちょ
0:09:38,participant10,2,0,0,0,0,おうおうおうおう
0:09:48,participant10,2,0,0,0,0,んっんっんっ
0:09:49,participant10,2,0,0,0,0,はいはいはいはいはい
0:09:52,participant10,2,0,0,0,0,ほいほいほいほいほい
0:00:00,participant24,1,0,0,0,0,まゆちゃん三脚は倒しちゃだめよ
0:00:03,participant24,1,0,0,0,0,うん
0:00:04,participant24,1,0,0,0,0,これこれそうやってやるんかな
0:00:08,participant24,1,0,0,0,0,開いた
0:00:10,participant24,1,0,0,0,0,ドキンちゃん
0:00:13,participant24,1,0,0,0,0,今度は？
0:00:14,participant24,1,0,0,0,0,ここは？
0:00:17,participant24,1,0,0,0,0,次メロンパンナちゃん
0:00:20,participant24,1,0,0,0,0,次は？
0:00:21,participant24,1,0,0,0,0,これは？黄色の
0:00:25,participant24,1,0,0,0,0,いーよし
0:00:26,participant24,1,0,0,0,0,わあ
0:00:27,participant24,1,0,0,0,0,よしはい、じゃあまゆちゃん今度黄色
0:00:31,participant24,1,0,0,0,0,黄色黄色
0:00:33,participant24,1,0,0,0,0,黄色できる？
0:00:35,participant24,1,0,0,0,0,黄色できる？
0:00:37,participant24,1,0,0,0,0,あ、青は？
0:00:38,participant24,1,0,0,0,0,あ、食パンマン
0:00:42,participant24,1,0,0,0,0,これは？
0:00:44,participant24,1,0,0,0,0,ばいきんまんどうやったら出るんかな？
